Code,FS_Rules,FS_Prof_Tech_Component,EFS_Rules,EFS_Prof_Tech_Component
32215,1,0,5,0
32220,1,0,5,0
32225,1,0,5,0
32310,1,0,5,0
32320,1,0,5,0
32400,1,0,7,0
32405,1,0,7,0
32440,1,0,5,0
32442,1,0,5,0
32445,1,0,5,0
32480,1,0,5,0
32482,1,0,5,0
32484,1,0,5,0
32486,1,0,5,0
32488,1,0,5,0
32491,1,0,0,0
32501,1,0,5,0
32503,1,0,5,0
32504,1,0,5,0
32505,1,0,4,0
32506,1,0,4,0
32507,1,0,4,0
32540,1,0,5,0
32550,1,0,5,0
32551,1,0,5,0
32552,1,0,5,0
32553,1,0,5,0
32554,1,0,5,0
32555,1,0,5,0
32556,1,0,5,0
32557,1,0,5,0
32560,1,0,4,0
32561,1,0,4,0
32562,1,0,4,0
32601,1,0,5,0
32604,1,0,5,0
32606,1,0,5,0
32607,1,0,4,0
32608,1,0,4,0
32609,1,0,4,0
32650,1,0,5,0
32651,1,0,5,0
32652,1,0,5,0
32653,1,0,5,0
32654,1,0,5,0
32655,1,0,5,0
32656,1,0,5,0
32658,1,0,5,0
32659,1,0,5,0
32661,1,0,5,0
32662,1,0,5,0
32663,1,0,5,0
32664,1,0,5,0
32665,1,0,5,0
32666,1,0,4,0
32667,1,0,4,0
32668,1,0,4,0
32669,1,0,4,0
32670,1,0,4,0
32671,1,0,4,0
32672,1,0,4,0
32673,1,0,4,0
32674,1,0,4,0
32701,1,0,4,0
32800,1,0,5,0
32810,1,0,5,0
32815,1,0,5,0
32820,1,0,5,0
32851,0,0,0,0
32852,1,0,5,0
32853,1,0,5,0
32854,1,0,5,0
32900,1,0,5,0
32905,1,0,5,0
32906,1,0,5,0
32940,1,0,5,0
32960,1,0,7,0
32998,1,0,4,0
32999,0,0,0,0
33010,1,0,5,0
33011,1,0,5,0
33015,1,0,5,0
33020,1,0,5,0
33025,1,0,5,0
33030,1,0,5,0
33031,1,0,5,0
33050,1,0,5,0
33120,1,0,5,0
33130,1,0,5,0
33202,1,0,4,0
33203,1,0,4,0
33206,1,0,5,0
33207,1,0,5,0
33208,1,0,5,0
33210,1,0,5,0
33211,1,0,5,0
33212,1,0,5,0
33213,1,0,5,0
33214,1,0,5,0
33215,1,0,4,0
33216,1,0,5,0
33217,1,0,5,0
33218,1,0,5,0
33220,1,0,5,0
33221,1,0,4,0
33222,1,0,5,0
33223,1,0,5,0
33224,1,0,4,0
33225,1,0,4,0
33226,1,0,4,0
33227,1,0,4,0
33228,1,0,4,0
33229,1,0,4,0
33230,1,0,4,0
33231,1,0,4,0
33233,1,0,5,0
33234,1,0,5,0
33235,1,0,5,0
33236,1,0,5,0
33237,1,0,5,0
33238,1,0,5,0
33240,1,0,5,0
33241,1,0,5,0
33243,1,0,5,0
33244,1,0,5,0
33249,1,0,5,0
33250,1,0,5,0
33251,1,0,5,0
33254,1,0,4,0
33255,1,0,4,0
33256,1,0,4,0
33257,1,0,4,0
33258,1,0,4,0
33259,1,0,4,0
33261,1,0,5,0
33262,1,0,4,0
33263,1,0,4,0
33264,1,0,4,0
33265,1,0,4,0
33266,1,0,4,0
33270,1,0,4,0
33271,1,0,4,0
33272,1,0,4,0
33273,1,0,4,0
33282,1,0,5,0
33284,1,0,5,0
33300,1,0,5,0
33305,1,0,5,0
33310,1,0,5,0
33315,1,0,5,0
33320,1,0,5,0
33321,1,0,5,0
33322,1,0,5,0
33330,1,0,5,0
33335,1,0,5,0
33340,1,0,4,0
33361,1,0,4,0
33362,1,0,4,0
33363,1,0,4,0
33364,1,0,4,0
33365,1,0,4,0
33366,1,0,4,0
33367,1,0,4,0
33368,1,0,4,0
33369,1,0,4,0
33390,1,0,0,0
33391,1,0,0,0
33404,1,0,5,0
33405,1,0,5,0
33406,1,0,5,0
33410,1,0,5,0
33411,0,0,0,0
33412,1,0,5,0
33413,1,0,5,0
33414,1,0,5,0
33415,1,0,5,0
33416,1,0,5,0
33417,1,0,5,0
33418,1,0,4,0
33419,1,0,4,0
33420,1,0,5,0
33422,1,0,5,0
33425,1,0,5,0
33426,1,0,5,0
33427,1,0,5,0
33430,1,0,5,0
33460,1,0,5,0
33463,1,0,5,0
33464,1,0,5,0
33465,1,0,5,0
33468,1,0,5,0
33470,1,0,5,0
33471,1,0,5,0
33474,1,0,5,0
33475,1,0,5,0
33476,1,0,5,0
33477,1,0,4,0
33478,1,0,5,0
33496,1,0,5,0
33500,1,0,5,0
33501,1,0,5,0
33502,1,0,5,0
33503,1,0,5,0
33504,1,0,5,0
33505,1,0,5,0
33506,1,0,5,0
33507,1,0,5,0
33508,1,0,5,0
33510,1,0,5,0
33511,1,0,5,0
33512,1,0,5,0
33513,1,0,5,0
33514,1,0,5,0
33516,1,0,5,0
33517,1,0,5,0
33518,1,0,5,0
33519,1,0,5,0
33521,1,0,5,0
33522,1,0,5,0
33523,1,0,5,0
33530,1,0,5,0
33533,1,0,5,0
33534,1,0,5,0
33535,1,0,5,0
33536,1,0,5,0
33542,1,0,5,0
33545,1,0,5,0
33548,1,0,5,0
33572,1,0,5,0
33600,1,0,5,0
33602,1,0,5,0
33606,1,0,5,0
33608,1,0,5,0
33610,1,0,5,0
33611,1,0,5,0
33612,1,0,5,0
33615,1,0,5,0
33617,1,0,5,0
33619,1,0,5,0
33620,1,0,4,0
33621,1,0,4,0
33622,1,0,4,0
33641,1,0,5,0
33645,1,0,5,0
33647,0,0,0,0
33660,1,0,5,0
33665,1,0,5,0
33670,1,0,5,0
33675,1,0,4,0
33676,1,0,4,0
33677,1,0,4,0
33681,1,0,4,0
33684,1,0,5,0
33688,1,0,5,0
33690,1,0,5,0
33692,1,0,5,0
33694,1,0,5,0
33697,1,0,1,0
33702,1,0,5,0
33710,1,0,5,0
33720,1,0,5,0
33722,1,0,5,0
33724,1,0,4,0
33726,1,0,4,0
33730,1,0,5,0
33732,1,0,5,0
33735,1,0,5,0
33736,1,0,5,0
33737,1,0,5,0
33750,1,0,5,0
33755,1,0,5,0
33762,1,0,5,0
33764,1,0,5,0
33766,1,0,5,0
33767,1,0,5,0
33768,1,0,5,0
33770,1,0,5,0
33771,1,0,5,0
33774,1,0,5,0
33775,1,0,5,0
33776,1,0,5,0
33777,1,0,5,0
33778,1,0,5,0
33779,1,0,5,0
33780,1,0,5,0
33781,1,0,5,0
33782,1,0,4,0
33783,1,0,4,0
33786,1,0,5,0
33788,1,0,5,0
33800,1,0,5,0
33802,1,0,5,0
33803,1,0,5,0
33813,1,0,5,0
33814,1,0,5,0
33820,1,0,5,0
33822,1,0,5,0
33824,1,0,5,0
33840,1,0,5,0
33845,1,0,5,0
33851,1,0,5,0
33852,1,0,5,0
33853,1,0,5,0
33860,1,0,5,0
33863,1,0,5,0
33864,1,0,4,0
33870,1,0,5,0
33875,1,0,5,0
33877,1,0,5,0
33880,1,0,5,0
33881,1,0,5,0
33883,1,0,5,0
33884,1,0,5,0
33886,1,0,5,0
33889,1,0,5,0
33891,1,0,5,0
33910,1,0,5,0
33915,1,0,5,0
33916,1,0,5,0
33917,1,0,5,0
33920,1,0,5,0
33922,1,0,5,0
33924,1,0,5,0
33925,1,0,5,0
33926,1,0,5,0
33935,1,0,5,0
33945,0,0,0,0
33946,1,0,4,0
33947,1,0,4,0
33948,1,0,4,0
33949,1,0,4,0
33951,1,0,4,0
33952,1,0,4,0
33953,1,0,4,0
33954,1,0,4,0
33955,1,0,4,0
33956,1,0,4,0
33957,1,0,4,0
33958,1,0,4,0
33959,1,0,4,0
33962,1,0,4,0
33963,1,0,0,0
33964,1,0,4,0
33965,1,0,0,0
33966,1,0,4,0
33967,1,0,5,0
33968,1,0,5,0
33969,1,0,4,0
33970,1,0,5,0
33971,1,0,5,0
33973,1,0,5,0
33974,1,0,5,0
33975,1,0,5,0
33976,1,0,5,0
33977,1,0,5,0
33978,1,0,5,0
33979,1,0,5,0
33980,1,0,5,0
33981,0,0,0,0
33982,0,0,0,0
33983,0,0,0,0
33984,1,0,0,0
33985,1,0,4,0
33986,1,0,4,0
33987,1,0,4,0
33988,1,0,4,0
33989,1,0,4,0
33990,1,0,4,0
33991,1,0,4,0
33992,1,0,4,0
33993,1,0,4,0
33999,0,0,0,0
34001,1,0,5,0
34051,1,0,5,0
34101,1,0,5,0
34111,1,0,5,0
34151,1,0,5,0
34201,1,0,5,0
34203,1,0,5,0
34401,1,0,5,0
34421,1,0,5,0
34451,1,0,5,0
34471,1,0,5,0
34490,1,0,5,0
34501,1,0,5,0
34502,1,0,5,0
34510,1,0,5,0
34520,1,0,5,0
34530,1,0,5,0
34800,1,0,5,0
34802,1,0,5,0
34803,1,0,5,0
34804,1,0,5,0
34805,1,0,5,0
34806,1,0,4,0
34808,1,0,5,0
34812,1,0,5,0
34813,1,0,5,0
34820,1,0,5,0
34825,1,0,5,0
34826,1,0,5,0
34830,1,0,5,0
34831,1,0,5,0
34832,1,0,5,0
34833,1,0,5,0
34834,1,0,5,0
34839,0,0,0,0
34841,0,0,0,0
34842,0,0,0,0
34843,0,0,0,0
34844,0,0,0,0
34845,0,0,0,0
34846,0,0,0,0
34847,0,0,0,0
34848,0,0,0,0
34900,1,0,5,0
35001,1,0,5,0
35002,1,0,5,0
35005,1,0,5,0
35011,0,0,0,0
35013,0,0,0,0
35021,1,0,5,0
35022,1,0,5,0
35045,0,0,0,0
35081,1,0,5,0
35082,1,0,5,0
35091,1,0,5,0
35092,1,0,5,0
35102,1,0,5,0
35103,1,0,5,0
35111,1,0,5,0
35112,1,0,5,0
35121,1,0,5,0
35122,1,0,5,0
35131,1,0,5,0
35132,1,0,5,0
35141,1,0,5,0
35142,1,0,5,0
35151,1,0,5,0
35152,1,0,5,0
35180,1,0,5,0
35182,1,0,5,0
35184,0,0,0,0
35188,1,0,5,0
35189,1,0,5,0
35190,1,0,5,0
35201,1,0,5,0
35206,1,0,5,0
35207,1,0,5,0
35211,1,0,5,0
35216,1,0,5,0
35221,1,0,5,0
35226,1,0,5,0
35231,1,0,5,0
35236,1,0,5,0
35241,1,0,5,0
35246,1,0,5,0
35251,1,0,5,0
35256,1,0,5,0
35261,1,0,5,0
35266,1,0,5,0
35271,1,0,5,0
35276,1,0,5,0
35281,1,0,5,0
35286,1,0,5,0
35301,1,0,4,0
35302,1,0,4,0
35303,1,0,4,0
35304,1,0,4,0
35305,1,0,4,0
35306,1,0,4,0
35311,1,0,5,0
35321,1,0,5,0
35331,1,0,5,0
35341,1,0,5,0
35351,1,0,5,0
35355,1,0,5,0
35361,1,0,5,0
35363,1,0,5,0
35371,1,0,5,0
35372,1,0,5,0
35390,1,0,5,0
35400,1,0,5,0
35500,0,0,0,0
35501,1,0,4,0
35506,1,0,4,0
35508,1,0,5,0
35509,1,0,4,0
35510,1,0,5,0
35511,1,0,5,0
35512,1,0,5,0
35515,1,0,5,0
35516,1,0,5,0
35518,1,0,5,0
35521,1,0,5,0
35522,1,0,5,0
35523,1,0,4,0
35525,1,0,5,0
35526,1,0,5,0
35531,1,0,5,0
35533,1,0,5,0
35535,1,0,4,0
35536,1,0,5,0
35537,1,0,4,0
35538,1,0,4,0
35539,1,0,4,0
35540,1,0,4,0
35556,1,0,5,0
35558,1,0,5,0
35560,1,0,5,0
35563,1,0,5,0
35565,1,0,5,0
35566,1,0,5,0
35570,1,0,4,0
35571,1,0,5,0
35572,1,0,5,0
35583,1,0,5,0
35585,1,0,5,0
35587,1,0,5,0
35600,1,0,5,0
35601,1,0,4,0
35606,1,0,5,0
35612,1,0,5,0
35616,1,0,5,0
35621,1,0,5,0
35623,1,0,5,0
35626,1,0,5,0
35631,1,0,5,0
35632,1,0,4,0
35633,1,0,4,0
35634,1,0,4,0
35636,1,0,5,0
35637,1,0,4,0
35638,1,0,4,0
35642,1,0,5,0
35645,1,0,5,0
35646,1,0,5,0
35647,1,0,5,0
35650,1,0,5,0
35654,1,0,5,0
35656,1,0,5,0
35661,1,0,5,0
35663,1,0,5,0
35665,0,0,0,0
35666,1,0,5,0
35671,1,0,5,0
35681,1,0,5,0
35682,1,0,5,0
35683,1,0,5,0
35685,1,0,5,0
35686,1,0,5,0
35691,1,0,5,0
35693,1,0,5,0
35694,1,0,5,0
35695,1,0,5,0
35697,1,0,5,0
35700,1,0,5,0
35701,1,0,5,0
35721,1,0,5,0
35741,1,0,5,0
35761,1,0,5,0
35800,1,0,5,0
35820,1,0,5,0
35840,1,0,5,0
35860,1,0,5,0
35870,1,0,5,0
35875,1,0,5,0
35876,1,0,5,0
35879,1,0,5,0
35881,1,0,5,0
35883,1,0,4,0
35884,1,0,4,0
35901,1,0,5,0
35903,1,0,5,0
35905,1,0,5,0
35907,1,0,5,0
36000,1,0,7,0
36002,1,0,5,0
36005,1,0,5,0
36010,1,0,5,0
36011,1,0,5,0
36012,1,0,5,0
36013,1,0,5,0
36014,1,0,5,0
36015,1,0,5,0
36100,1,0,7,0
36120,1,0,7,0
36140,1,0,7,0
36160,1,0,7,0
36200,1,0,5,0
36215,1,0,5,0
36216,1,0,5,0
36217,1,0,5,0
36218,1,0,5,0
36221,1,0,4,0
36222,1,0,4,0
36223,1,0,4,0
36224,1,0,4,0
36225,1,0,4,0
36226,1,0,4,0
36227,1,0,4,0
36228,1,0,4,0
36245,1,0,5,0
36246,1,0,5,0
36247,1,0,5,0
36248,1,0,5,0
36251,1,0,4,0
36252,1,0,4,0
36253,1,0,4,0
36254,1,0,4,0
36260,1,0,5,0
36261,1,0,5,0
36262,1,0,5,0
36299,0,0,0,0
36400,1,0,7,0
36405,1,0,7,0
36406,1,0,5,0
36410,1,0,7,0
36420,1,0,7,0
36425,1,0,7,0
36440,1,0,5,0
36450,1,0,5,0
36455,1,0,5,0
36456,1,0,0,0
36460,1,0,4,0
36470,1,0,7,0
36471,1,0,7,0
36473,1,0,0,0
36474,1,0,0,0
36475,1,0,5,0
36476,1,0,5,0
36478,1,0,5,0
36479,1,0,5,0
36481,1,0,5,0
36500,1,0,5,0
36510,1,0,5,0
36511,1,0,5,0
36512,1,0,5,0
36513,1,0,5,0
36514,1,0,5,0
36516,1,0,5,0
36522,1,0,4,0
36555,1,0,5,0
36556,1,0,5,0
36557,1,0,5,0
36558,1,0,5,0
36560,1,0,5,0
36561,1,0,5,0
36563,1,0,5,0
36565,1,0,5,0
36566,1,0,5,0
36568,1,0,5,0
36569,1,0,5,0
36570,1,0,5,0
36571,1,0,5,0
36575,1,0,5,0
36576,1,0,5,0
36578,1,0,5,0
36580,1,0,5,0
36581,1,0,5,0
36582,1,0,5,0
36583,1,0,5,0
36584,1,0,5,0
36585,1,0,5,0
36589,1,0,5,0
36590,1,0,5,0
36593,1,0,4,0
36595,1,0,5,0
36596,1,0,5,0
36597,1,0,5,0
36598,1,0,5,0
36600,1,0,5,0
36620,1,0,5,0
36625,1,0,5,0
36640,1,0,5,0
36660,1,0,5,0
36680,1,0,5,0
36800,1,0,5,0
36810,1,0,7,0
36815,1,0,7,0
36818,1,0,5,0
36819,1,0,5,0
36820,1,0,5,0
36821,1,0,5,0
36823,0,0,0,0
36825,1,0,5,0
36830,1,0,5,0
36831,1,0,5,0
36832,1,0,5,0
36833,1,0,5,0
36835,1,0,5,0
36838,1,0,5,0
36860,0,0,0,0
36861,0,0,0,0
36901,1,0,0,0
36902,1,0,0,0
36903,1,0,0,0
36904,1,0,0,0
36905,1,0,0,0
36906,1,0,0,0
36907,1,0,0,0
36908,1,0,0,0
36909,1,0,0,0
37140,1,0,5,0
37145,1,0,5,0
37160,1,0,5,0
37180,1,0,5,0
37181,1,0,5,0
37182,1,0,4,0
37183,1,0,4,0
37184,1,0,5,0
37185,1,0,5,0
37186,1,0,5,0
37187,1,0,5,0
37188,1,0,5,0
37191,1,0,4,0
37192,1,0,4,0
37193,1,0,4,0
37195,1,0,5,0
37197,1,0,5,0
37200,1,0,5,0
37211,1,0,4,0
37212,1,0,4,0
37213,1,0,4,0
37214,1,0,4,0
37215,1,0,5,0
37216,1,0,4,0
37217,1,0,4,0
37218,1,0,4,0
37220,1,0,4,0
37221,1,0,4,0
37222,1,0,4,0
37223,1,0,4,0
37224,1,0,4,0
37225,1,0,4,0
37226,1,0,4,0
37227,1,0,4,0
37228,1,0,4,0
37229,1,0,4,0
37230,1,0,4,0
37231,1,0,4,0
37232,1,0,4,0
37233,1,0,4,0
37234,1,0,4,0
37235,1,0,4,0
37236,1,0,4,0
37237,1,0,4,0
37238,1,0,4,0
37239,1,0,4,0
37241,1,0,4,0
37242,1,0,4,0
37243,1,0,4,0
37244,1,0,4,0
37246,1,0,0,0
37247,1,0,0,0
37248,1,0,0,0
37249,1,0,0,0
37252,1,0,4,0
37253,1,0,4,0
37500,1,0,5,0
37501,0,0,0,0
37565,1,0,5,0
37600,1,0,5,0
37605,1,0,5,0
37606,1,0,5,0
37607,1,0,5,0
37609,1,0,5,0
37615,0,0,0,0
37616,0,0,0,0
37617,1,0,5,0
37618,0,0,0,0
37619,1,0,2,0
37650,1,0,5,0
37660,1,0,5,0
37700,1,0,5,0
37718,1,0,5,0
37722,1,0,5,0
37735,1,0,5,0
37760,1,0,5,0
37761,1,0,4,0
37765,1,0,4,0
37766,1,0,4,0
37780,1,0,5,0
37785,1,0,5,0
37799,0,0,0,0
38100,1,0,5,0
38101,1,0,5,0
38102,1,0,5,0
38115,1,0,5,0
38120,1,0,5,0
38129,0,0,0,0
38200,1,0,5,0
38204,0,0,0,0
38205,1,0,5,0
38206,1,0,5,0
38207,0,0,0,0
38208,0,0,0,0
38209,0,0,0,0
38210,0,0,0,0
38211,0,0,0,0
38212,0,0,0,0
38213,0,0,0,0
38214,0,0,0,0
38215,0,0,0,0
38220,1,0,5,0
38221,1,0,5,0
38230,1,0,5,0
38232,1,0,4,0
38240,1,0,5,0
38241,1,0,5,0
38242,1,0,4,0
38243,1,0,4,0
38300,1,0,7,0
38305,1,0,4,0
38308,1,0,5,0
38380,1,0,5,0
38381,1,0,5,0
38382,1,0,5,0
38500,1,0,7,0
38505,1,0,5,0
38510,1,0,5,0
38520,1,0,5,0
38525,1,0,5,0
38530,1,0,5,0
38542,1,0,5,0
38550,1,0,5,0
38555,1,0,5,0
38562,0,0,0,0
38564,1,0,5,0
38570,1,0,5,0
38571,1,0,5,0
38572,1,0,5,0
38589,0,0,0,0
38700,1,0,5,0
38720,1,0,5,0
38724,1,0,5,0
38740,1,0,5,0
38745,1,0,5,0
38746,1,0,5,0
38747,1,0,5,0
38760,1,0,5,0
38765,1,0,5,0
38770,1,0,5,0
38780,1,0,5,0
38790,1,0,5,0
38792,0,0,0,0
38794,1,0,5,0
38900,1,0,4,0
38999,0,0,0,0
39000,1,0,5,0
39010,1,0,5,0
39200,1,0,5,0
39220,1,0,5,0
39401,1,0,4,0
39402,1,0,4,0
39499,0,0,0,0
39501,1,0,5,0
39503,1,0,5,0
39540,1,0,4,0
39541,1,0,5,0
39545,1,0,5,0
39560,1,0,5,0
39561,1,0,5,0
39599,0,0,0,0
40490,1,0,3,0
40500,1,0,1,0
40510,1,0,1,0
40520,1,0,1,0
40525,0,0,0,0
40527,1,0,1,0
40530,1,0,1,0
40650,1,0,3,0
40652,1,0,3,0
40654,1,0,3,0
40700,1,0,1,0
40701,1,0,1,0
40702,1,0,1,0
40720,1,0,1,0
40761,1,0,1,0
40799,0,0,0,0
40800,1,0,3,0
40801,1,0,1,0
40804,1,0,3,0
40805,1,0,1,0
40808,1,0,3,0
40812,1,0,3,0
40814,1,0,1,0
40816,1,0,1,0
40818,1,0,1,0
40819,1,0,1,0
40820,1,0,3,0
40830,1,0,3,0
40831,1,0,1,0
40840,1,0,5,0
40842,1,0,5,0
40843,1,0,5,0
40844,1,0,5,0
40845,1,0,5,0
40899,0,0,0,0
41000,1,0,7,0
41005,1,0,7,0
41006,1,0,5,0
41007,1,0,5,0
41008,1,0,5,0
41009,1,0,5,0
41010,1,0,5,0
41015,1,0,5,0
41016,1,0,5,0
41017,1,0,5,0
41018,1,0,5,0
41019,1,0,4,0
41100,1,0,7,0
41105,1,0,7,0
41108,1,0,5,0
41110,1,0,5,0
41112,1,0,5,0
41113,0,0,0,0
41114,1,0,5,0
41116,1,0,5,0
41120,1,0,5,0
41130,1,0,5,0
41135,1,0,5,0
41140,1,0,5,0
41145,1,0,5,0
41150,1,0,5,0
41153,1,0,5,0
41155,1,0,5,0
41250,1,0,7,0
41251,1,0,5,0
41252,1,0,5,0
41500,1,0,5,0
41510,1,0,5,0
41512,1,0,4,0
41520,1,0,5,0
41530,1,0,4,0
41599,0,0,0,0
41800,1,0,7,0
41805,1,0,7,0
41806,1,0,5,0
41820,0,0,0,0
41821,0,0,0,0
41822,1,0,5,0
41823,1,0,5,0
41825,1,0,5,0
41826,1,0,5,0
41827,1,0,5,0
41828,1,0,5,0
41830,1,0,5,0
41850,0,0,0,0
41870,0,0,0,0
41872,1,0,5,0
41874,1,0,5,0
41899,0,0,0,0
42000,1,0,7,0
42100,1,0,7,0
42104,1,0,7,0
42106,1,0,7,0
42107,1,0,7,0
42120,1,0,5,0
42140,1,0,5,0
42145,1,0,5,0
42160,1,0,7,0
42180,1,0,7,0
42182,1,0,5,0
42200,1,0,5,0
42205,1,0,7,0
42210,1,0,5,0
42215,1,0,5,0
42220,1,0,5,0
42225,1,0,5,0
42226,1,0,5,0
42227,1,0,5,0
42235,1,0,5,0
42260,1,0,7,0
42280,1,0,7,0
42281,1,0,7,0
42299,0,0,0,0
42300,1,0,7,0
42305,1,0,5,0
42310,1,0,7,0
42320,1,0,5,0
42330,1,0,7,0
42335,1,0,5,0
42340,1,0,5,0
42400,1,0,7,0
42405,1,0,5,0
42408,1,0,5,0
42409,1,0,5,0
42410,1,0,5,0
42415,1,0,5,0
42420,1,0,5,0
42425,1,0,5,0
42426,1,0,5,0
42440,1,0,5,0
42450,1,0,5,0
42500,1,0,5,0
42505,1,0,5,0
42507,1,0,5,0
42509,0,0,0,0
42510,1,0,5,0
42550,1,0,5,0
42600,1,0,5,0
42650,1,0,7,0
42660,1,0,7,0
42665,1,0,5,0
42699,0,0,0,0
42700,1,0,5,0
42720,1,0,5,0
42725,1,0,5,0
42800,1,0,7,0
42804,1,0,5,0
42806,1,0,7,0
42808,1,0,5,0
42809,1,0,5,0
42810,1,0,5,0
42815,1,0,5,0
42820,1,0,5,0
42821,1,0,5,0
42825,1,0,5,0
42826,1,0,5,0
42830,1,0,5,0
42831,1,0,5,0
42835,1,0,5,0
42836,1,0,5,0
42842,1,0,5,0
42844,1,0,5,0
42845,1,0,5,0
42860,1,0,7,0
42870,1,0,7,0
42890,1,0,5,0
42892,1,0,5,0
42894,1,0,5,0
42900,1,0,5,0
42950,1,0,5,0
42953,1,0,5,0
42955,1,0,5,0
42960,1,0,5,0
42961,1,0,5,0
42962,1,0,5,0
42970,1,0,5,0
42971,1,0,5,0
42972,1,0,5,0
42999,0,0,0,0
43020,1,0,5,0
43030,1,0,5,0
43045,1,0,5,0
43100,1,0,5,0
43101,1,0,5,0
43107,1,0,5,0
43108,1,0,5,0
43112,1,0,5,0
43113,1,0,5,0
43116,1,0,5,0
43117,1,0,5,0
43118,1,0,5,0
43121,1,0,5,0
43122,1,0,5,0
43123,1,0,5,0
43124,1,0,5,0
43130,1,0,5,0
43135,1,0,5,0
43180,1,0,4,0
43191,1,0,4,0
43192,1,0,4,0
43193,1,0,4,0
43194,1,0,4,0
43195,1,0,4,0
43196,1,0,4,0
43197,1,0,4,0
43198,1,0,4,0
43200,1,0,5,0
43201,1,0,5,0
43202,1,0,5,0
43204,1,0,5,0
43205,1,0,5,0
43206,0,0,0,0
43210,1,0,4,0
43211,1,0,4,0
43212,1,0,4,0
43213,1,0,4,0
43214,1,0,4,0
43215,1,0,5,0
43216,1,0,5,0
43217,1,0,5,0
43220,1,0,5,0
43226,1,0,5,0
43227,1,0,5,0
43229,1,0,4,0
43231,1,0,5,0
43232,1,0,5,0
43233,1,0,4,0
43235,1,0,5,0
43236,1,0,5,0
43237,1,0,5,0
43239,1,0,5,0
43240,1,0,5,0
43241,0,0,0,0
43242,1,0,5,0
43243,1,0,5,0
43244,1,0,5,0
43245,1,0,5,0
43246,1,0,5,0
43247,1,0,5,0
43248,1,0,5,0
43249,1,0,5,0
43250,1,0,5,0
43251,0,0,0,0
43252,0,0,0,0
43253,1,0,4,0
43254,1,0,4,0
43255,1,0,5,0
43257,1,0,5,0
43259,1,0,5,0
43260,1,0,5,0
43261,1,0,5,0
43262,1,0,5,0
43263,1,0,5,0
43264,1,0,5,0
43266,1,0,4,0
43270,1,0,4,0
43273,1,0,4,0
43274,1,0,4,0
43275,1,0,4,0
43276,1,0,4,0
43277,1,0,4,0
43278,1,0,4,0
43279,1,0,4,0
43280,1,0,5,0
43281,1,0,4,0
43282,1,0,4,0
43283,1,0,4,0
43284,1,0,0,0
43285,1,0,0,0
43289,0,0,0,0
43300,1,0,5,0
43305,1,0,5,0
43310,1,0,5,0
43312,1,0,5,0
43313,1,0,4,0
43314,1,0,4,0
43320,1,0,5,0
43325,1,0,5,0
43327,1,0,4,0
43328,1,0,4,0
43330,1,0,5,0
43331,1,0,5,0
43332,1,0,4,0
43333,1,0,4,0
43334,1,0,4,0
43335,1,0,4,0
43336,1,0,4,0
43337,1,0,4,0
43338,1,0,4,0
43340,1,0,5,0
43341,1,0,5,0
43351,1,0,5,0
43352,1,0,5,0
43360,1,0,5,0
43361,1,0,5,0
43400,1,0,5,0
43401,1,0,5,0
43405,1,0,5,0
43410,1,0,5,0
43415,1,0,5,0
43420,1,0,5,0
43425,1,0,5,0
43450,1,0,7,0
43453,1,0,7,0
43460,1,0,5,0
43496,0,0,0,0
43499,0,0,0,0
43500,1,0,5,0
43501,1,0,5,0
43502,1,0,5,0
43510,1,0,5,0
43520,1,0,5,0
43605,1,0,5,0
43610,1,0,5,0
43611,1,0,5,0
43620,1,0,5,0
43621,1,0,5,0
43622,1,0,5,0
43631,1,0,5,0
43632,1,0,5,0
43633,1,0,5,0
43634,1,0,5,0
43635,1,0,5,0
43640,1,0,5,0
43641,1,0,5,0
43644,1,0,5,0
43645,1,0,5,0
43651,1,0,5,0
43652,1,0,5,0
43653,1,0,5,0
43659,0,0,0,0
43752,1,0,5,0
43753,1,0,5,0
43754,1,0,5,0
43755,1,0,5,0
43756,1,0,5,0
43757,1,0,5,0
43760,1,0,5,0
43761,1,0,5,0
43770,1,0,5,0
43771,1,0,5,0
43772,1,0,5,0
43773,1,0,5,0
43774,1,0,5,0
43775,1,0,4,0
43800,1,0,1,0
43810,1,0,5,0
43820,1,0,5,0
43825,1,0,5,0
43830,1,0,5,0
43831,1,0,5,0
43832,1,0,5,0
43840,1,0,5,0
43842,1,0,4,0
43843,1,0,5,0
43845,0,0,0,0
43846,1,0,5,0
43847,1,0,5,0
43848,1,0,5,0
43850,1,0,5,0
43855,1,0,5,0
43860,1,0,5,0
43865,1,0,5,0
43870,1,0,5,0
43880,1,0,5,0
43886,1,0,5,0
43887,1,0,5,0
43888,1,0,5,0
43999,0,0,0,0
44005,1,0,5,0
44010,1,0,5,0
44015,0,0,0,0
44020,1,0,5,0
44021,1,0,5,0
44025,1,0,5,0
44050,1,0,5,0
44055,1,0,5,0
44100,1,0,5,0
44110,1,0,5,0
44111,1,0,5,0
44120,1,0,5,0
44121,1,0,5,0
44125,1,0,5,0
44126,1,0,4,0
44127,1,0,4,0
44128,1,0,4,0
44130,1,0,5,0
44135,0,0,0,0
44139,1,0,5,0
44140,1,0,5,0
44141,1,0,5,0
44143,1,0,5,0
44144,1,0,5,0
44145,1,0,5,0
44146,1,0,5,0
44147,0,0,0,0
44150,1,0,5,0
44151,1,0,5,0
44155,1,0,5,0
44156,1,0,5,0
44157,1,0,4,0
44158,1,0,4,0
44160,0,0,0,0
44180,1,0,5,0
